"Species","Longitude","Latitude","State","Locality","year","month","identifier","Elevation"
"Phylloscartes ventralis",-51.115514,-29.800237,"Rio Grande do Sul","São Leopoldo--Rost",2018,4,"OBS608840851",68.46
"Phylloscartes ventralis",-51.108789,-29.807532,"Rio Grande do Sul","Sítio Do Luis - Sapucaia do Sul - Rio Grande do Sul",2018,10,"OBS666274462",112.79
"Phylloscartes ventralis",-51.178162,-30.052138,"Rio Grande do Sul","Jardim Botânico de Porto Alegre",2018,5,"OBS620636601",40.84
"Phylloscartes ventralis",-50.862665,-30.076423,"Rio Grande do Sul","Viamão--Banhado dos Pachecos",2018,8,"OBS654797155",7.98
"Phylloscartes ventralis",-51.04324,-30.120634,"Rio Grande do Sul","Alvinegro Sport Club, Branquinha, Viamão, RS",2018,5,"OBS611467161",68.59
"Phylloscartes ventralis",-51.233197,-30.12085,"Rio Grande do Sul","Morro do Osso",2018,5,"OBS697907328",30.59
"Phylloscartes ventralis",-51.233216,-30.121018,"Rio Grande do Sul","Parque Natural Morro do Osso",2018,5,"OBS613254868",30.59
"Phylloscartes ventralis",-55.412869,-30.183125,"Rio Grande do Sul","Serra do Caverá, Rosário do Sul",2017,12,"OBS555926661",131.1
"Phylloscartes ventralis",-53.564916,-30.187944,"Rio Grande do Sul","Sao Sepe",2016,7,"OBS421882040",102.83
"Phylloscartes ventralis",-52.497276,-30.328539,"Rio Grande do Sul","Pantano Grande, Rio Grande do Sul, BR (-30,329, -52,497)",2017,11,"OBS552027328",110.84
"Phylloscartes ventralis",-51.024853,-30.34543,"Rio Grande do Sul","Parque Estadual de Itapuã, Viamão, RS, Brasil",2018,5,"OBS612115211",49.4
"Phylloscartes ventralis",-52.821895,-30.481741,"Rio Grande do Sul","Piquiri, Encruzilhada do Sul,  Rio Grande do Sul, BR (-30,482, -52,822)",2018,5,"OBS620743277",186.76
"Phylloscartes ventralis",-53.546667,-30.546389,"Rio Grande do Sul","Camping Galpão de Pedra",2016,7,"OBS655347540",281.27
"Phylloscartes ventralis",-51.844104,-30.822369,"Rio Grande do Sul","Camaquã--Barragem",2018,8,"OBS652368758",55.3
"Phylloscartes ventralis",-52.636389,-30.891667,"Rio Grande do Sul","Encruzilhada Do Sul--Cerro Do Moinho",2018,3,"OBS608776155",225.7
"Phylloscartes ventralis",-52.525556,-30.925,"Rio Grande do Sul","Encruzilhada do Sul--Abranjo",2018,4,"OBS608515472",55.52
"Phylloscartes ventralis",-51.812222,-31.126944,"Rio Grande do Sul","São Lourenço do Sul, Estrada da Pacheca, entre estr.Tigre e Rio",2018,2,"OBS582922276",11.8
"Phylloscartes ventralis",-51.893889,-31.175278,"Rio Grande do Sul","São Lourenço do Sul--Estrada da Pacheca (banhado grande)",2018,2,"OBS582923055",26.41
"Phylloscartes ventralis",-52.461553,-31.449128,"Rio Grande do Sul","Arroio do Padre BR-RS (-31,4491,-52,4616)",2018,4,"OBS609644173",239.05
"Phylloscartes ventralis",-52.470193,-31.449863,"Rio Grande do Sul","Arroio do Padre - Arroio Andrade",2017,9,"OBS535326625",239.05
"Phylloscartes ventralis",-53.116622,-31.451437,"Rio Grande do Sul","Rua Paulo Pinheiro - Prolongamento, Chácara de Zinco.",2017,4,"OBS485461413",300.89
"Phylloscartes ventralis",-52.407778,-31.454167,"Rio Grande do Sul","Arroio do Padre--ERS 737 (De Aº Andrade ao centro)",2018,2,"OBS579386540",180.16
"Phylloscartes ventralis",-52.511111,-31.455,"Rio Grande do Sul","Pelotas--Grupellli (estrada rural da ponte + 3Km a Oeste)",2017,6,"OBS511602556",191.34
"Phylloscartes ventralis",-52.485101,-31.45638,"Rio Grande do Sul","Arroio do Padre--Arredores do Bairro Brasil pra Cristo",2018,12,"OBS686289316",214.96
"Phylloscartes ventralis",-52.622222,-31.551111,"Rio Grande do Sul","Morro Redondo, mata na colônia Santo Antonio",2017,5,"OBS496818751",180.13
"Phylloscartes ventralis",-52.626674,-31.551659,"Rio Grande do Sul","Morro Redondo--Pousada da Cachoeira, Arroio Cadeia",2018,1,"OBS566777568",180.13
"Phylloscartes ventralis",-53.046412,-31.560912,"Rio Grande do Sul","Piratini, 5º Distrito, Chácara dos Taddei",2016,10,"OBS435305892",183.72
"Phylloscartes ventralis",-52.531022,-31.58852,"Rio Grande do Sul","Pousada do Moinho (-31,5885,-52,5310)",2018,7,"OBS636446880",128.2
"Phylloscartes ventralis",-52.498056,-31.613889,"Rio Grande do Sul","Pelotas--Cascata Leste (mata com riacho em estrada rural)",2017,6,"OBS511600436",189.2
"Phylloscartes ventralis",-52.505556,-31.616389,"Rio Grande do Sul","Pelotas--cascata e mata no Santuário",2018,7,"OBS643527309",189.2
"Phylloscartes ventralis",-52.50727,-31.619215,"Rio Grande do Sul","Santuário Nossa Senhora de Guadalupe",2018,5,"OBS610816395",189.2
"Phylloscartes ventralis",-52.510556,-31.644444,"Rio Grande do Sul","Cascatinha, estrada rural Kaydara",2017,6,"OBS510843807",154.53
"Phylloscartes ventralis",-52.556638,-31.657743,"Rio Grande do Sul","Pelotas--Santa Rita",2018,12,"OBS683910765",142.17
"Phylloscartes ventralis",-52.5825,-31.666944,"Rio Grande do Sul","Morro redondo, Sítio Flor e Osória",2018,2,"OBS573987836",162.03
"Phylloscartes ventralis",-52.586851,-31.672164,"Rio Grande do Sul","Sítio Flor e Osória, Morro Redondo",2017,10,"OBS544468797",144.76
"Phylloscartes ventralis",-52.591832,-31.68063,"Rio Grande do Sul","Santo Amor, Morro Redondo",2016,4,"OBS389881302",144.76
"Phylloscartes ventralis",-52.24951,-31.689379,"Rio Grande do Sul","Pelotas, Estrada do Cotovelo, Rio Grande do Sul, BR",2018,5,"OBS624437156",7.42
"Phylloscartes ventralis",-52.37968,-31.700305,"Rio Grande do Sul","Pelotas--Estrada da Barburda",2018,5,"OBS620639339",18.56
"Phylloscartes ventralis",-52.376958,-31.703811,"Rio Grande do Sul","BR-RS-Pelotas (-31,7038,-52,3770)",2017,10,"OBS545822615",18.56
"Phylloscartes ventralis",-52.258056,-31.705556,"Rio Grande do Sul","Pelotas--Estrada do cotovelo (ambiente de mata, lagoa e banhado)",2017,5,"OBS494021394",12.46
"Phylloscartes ventralis",-52.259441,-31.707457,"Rio Grande do Sul","Pelotas, Estrada Do Cotovelo",2018,5,"OBS621315791",6.25
"Phylloscartes ventralis",-52.203889,-31.716111,"Rio Grande do Sul","Pelotas RS, laranjal, 3Km corredor estância Nª Sra.Lourdes",2017,4,"OBS490667173",9.46
"Phylloscartes ventralis",-52.278066,-31.756667,"Rio Grande do Sul","CCPP - Clube Caça e Pesca de Pelotas",2017,4,"OBS490679754",4.03
"Phylloscartes ventralis",-52.251389,-31.7675,"Rio Grande do Sul","Dunas Laranjal",2018,1,"OBS568270981",4.21
"Phylloscartes ventralis",-52.256695,-31.768712,"Rio Grande do Sul","Dunas do Laranjal -- Pelotas",2017,7,"OBS521303862",4.53
"Phylloscartes ventralis",-52.58018,-31.776337,"Rio Grande do Sul","Capão do Leão - Cerro das Almas",2017,2,"OBS467243281",128.17
"Phylloscartes ventralis",-52.615,-31.783056,"Rio Grande do Sul","Capão do Leão, estrada interior ao Sul do Serro das Almas, 5,7Km",2017,3,"OBS476959576",138.17
"Phylloscartes ventralis",-52.406036,-31.802521,"Rio Grande do Sul","Capão do Leão, Embrapa",2018,5,"OBS616186949",4.77
"Phylloscartes ventralis",-52.5175,-31.806111,"Rio Grande do Sul","Capão do Leão--mata na estrada entre o Serro e a BR 116",2017,1,"OBS459562548",34.86
"Phylloscartes ventralis",-52.40398,-31.806412,"Rio Grande do Sul","Capão do Leão--Vila Embrapa (prox. Eclusa)",2017,8,"OBS525977071",2.64
"Phylloscartes ventralis",-52.398333,-31.806667,"Rio Grande do Sul","Estrada da Embrapa (O) a Eclusa (L) (1,4 km)",2018,3,"OBS592442021",2.64
"Phylloscartes ventralis",-52.415847,-31.813305,"Rio Grande do Sul","Capão do Leão - Banhado do Canal São Gonçalo",2017,7,"OBS521317693",5.42
"Phylloscartes ventralis",-52.431978,-31.816637,"Rio Grande do Sul","Capão do Leão -- Horto Botânico Teodoro Luiz",2018,3,"OBS588134942",5.42
"Phylloscartes ventralis",-52.325031,-31.819471,"Rio Grande do Sul","Banhado do Capão Seco, Rio Grande",2018,10,"OBS664694756",2.05
"Phylloscartes ventralis",-52.504722,-31.825556,"Rio Grande do Sul","Capão do Leão, estrada do Pavão.",2017,6,"OBS509220840",16.56
"Phylloscartes ventralis",-52.307367,-31.859553,"Rio Grande do Sul","Estrada do Capão Seco",2018,5,"OBS612733683",3.16
"Phylloscartes ventralis",-53.055278,-31.861389,"Rio Grande do Sul","Piratini, estrada rural dos Vinhedos de Basílio",2018,3,"OBS586417422",117.57
"Phylloscartes ventralis",-54.16322,-31.86615,"Rio Grande do Sul","Aceguá",2018,6,"OBS635459698",226.29
"Phylloscartes ventralis",-52.924444,-31.891667,"Rio Grande do Sul","Pedro Osório--Atalho Cruz",2018,3,"OBS586151258",51.11
"Phylloscartes ventralis",-52.663056,-31.901389,"Rio Grande do Sul","Pedro Osório--Passo do Ricardo (Ponte)",2018,2,"OBS580409010",14.81
"Phylloscartes ventralis",-52.901944,-31.901944,"Rio Grande do Sul","Pedro Osório--Arroio Grande",2018,3,"OBS586456486",49.82
"Phylloscartes ventralis",-52.625556,-31.929444,"Rio Grande do Sul","Pedro Osório--Estrada do Liscano",2018,3,"OBS586948375",12.97
"Phylloscartes ventralis",-52.274444,-31.943333,"Rio Grande do Sul","Rio Grande, 2Km atalho dunas e mata no pesqueiro.",2017,4,"OBS490399855",9.19
"Phylloscartes ventralis",-53.552198,-31.968655,"Rio Grande do Sul","Herval (-31,9687,-53,5522)",2017,12,"OBS561256210",156.79
"Phylloscartes ventralis",-52.8275,-32.053889,"Rio Grande do Sul","Pedro Osório, estrada do Parapó, 2Km.",2017,4,"OBS493570079",29.24
"Phylloscartes ventralis",-52.900114,-32.338563,"Rio Grande do Sul","Arroio Grande--Faz. Santa Helena",2018,12,"OBS691623109",6.86
"Phylloscartes ventralis",-52.505916,-32.553373,"Rio Grande do Sul","Próx. Vila da Serraria, Rio Grande - Rio Grande do Sul - 32,553x-52,506",2017,7,"OBS522334254",4.84
"Phylloscartes ventralis",-57.830358,-32.575243,"Río Negro","Cerca de Young",2017,6,"OBS513065463",38.29
"Phylloscartes ventralis",-58.147833,-32.637833,"Río Negro","Puerto Viejo, San Javier",2018,2,"OBS578771104",7.82
"Phylloscartes ventralis",-58.148918,-32.638811,"Río Negro","Balneario Puerto Viejo",2017,11,"OBS551037884",7.82
"Phylloscartes ventralis",-57.421956,-32.810176,"Río Negro","Arroyo Grande",2018,7,"OBS671095044",58.69
"Phylloscartes ventralis",-58.341581,-33.128234,"Río Negro","Ruta Panoramica, Parque del Anglo, Fray Bentos",2016,3,"OBS403137456",9.3
"Phylloscartes ventralis",-58.324753,-33.134802,"Río Negro","Fray Bentos",2018,10,"OBS665325350",17.99
"Phylloscartes ventralis",-58.322224,-33.13722,"Río Negro","Fray Bentos",2018,10,"OBS663308756",25.91
"Phylloscartes ventralis",-58.356636,-33.16686,"Río Negro","-33.167x-58.357 - jun. 13, 2017 18:10",2017,6,"OBS515092944",3.62
"Phylloscartes ventralis",-58.354656,-33.181052,"Río Negro","UY-Rio Negro-Sección 01 (-33,1811,-58,3547)",2018,6,"OBS633998999",2.83
"Phylloscartes ventralis",-55.918736,-31.117325,"Rivera","Sendero Cueva del indio",2017,4,"OBS486509317",336.69
"Phylloscartes ventralis",-55.908454,-31.178925,"Rivera","Lunarejo El Caudillo UY-Rivera - -31.179x-55.908 - jun. 13, 2017 18:12",2017,5,"OBS510863211",204.85
"Phylloscartes ventralis",-55.90054,-31.18853,"Rivera","Valle del Lunarejo",2016,1,"OBS378911717",176.91
"Phylloscartes ventralis",-55.901656,-31.190116,"Rivera","Valle del lunarejo",2016,2,"OBS378020706",176.91
"Phylloscartes ventralis",-54.282932,-33.582841,"Rocha","Río Cebollati",2017,5,"OBS501414718",31.45
"Phylloscartes ventralis",-53.554667,-33.705167,"Rocha","Parque Nacional San Miguel",2017,9,"OBS535867922",33.78
"Phylloscartes ventralis",-53.566667,-33.708167,"Rocha","Fuerte San Miguel",2018,12,"OBS685944593",30.69
"Phylloscartes ventralis",-53.5915,-33.983167,"Rocha","Estación Biológica Potrerillo de Santa Teresa",2018,10,"OBS664934848",13.1
"Phylloscartes ventralis",-53.754902,-34.003079,"Rocha","Laguna Negra.",2016,8,"OBS425511495",11.96
"Phylloscartes ventralis",-54.155173,-34.650045,"Rocha","Parque Andrecito este",2016,8,"OBS426204309",10.01
"Phylloscartes ventralis",-54.188991,-34.652418,"Rocha","Barrio Playa Serena.La paloma",2017,4,"OBS488333401",18.5
"Phylloscartes ventralis",-57.072004,-34.349969,"San José","UY-Unnamed Rd - -34.35x-57.072 - jun. 18, 2016 19:54",2016,6,"OBS412784649",40.48
"Phylloscartes ventralis",-49.095703,-26.209917,"Santa Catarina","Estrada Rio do Júlio, Santa Catarina, BR (-26,21, -49,096)",2017,11,"OBS548886799",751.24
"Phylloscartes ventralis",-49.097229,-26.21225,"Santa Catarina","Rio do Julio - Joinville/SC - -26.2123x-49.0972 - 01/06/2015 14:14",2015,6,"OBS324582389",751.24
"Phylloscartes ventralis",-49.096832,-26.219352,"Santa Catarina","Joinville, Rio do Júlio",2015,5,"OBS318543825",753.77
"Phylloscartes ventralis",-49.09698,-26.2212,"Santa Catarina","Joinville, Rio do Júlio",2015,5,"OBS317749457",753.77
"Phylloscartes ventralis",-49.059954,-26.221806,"Santa Catarina","Joinville, Castelo dos Bugres",2015,5,"OBS317785833",829.11
"Phylloscartes ventralis",-49.05988,-26.2223,"Santa Catarina","Joinville, Castelo dos Bugres",2015,5,"OBS317752276",829.11
"Phylloscartes ventralis",-49.097407,-26.224716,"Santa Catarina","Estrada do Rio do Julio",2018,8,"OBS650867095",753.77
"Phylloscartes ventralis",-49.097495,-26.232843,"Santa Catarina","Rio do julio - Joinville SC",2015,5,"OBS317981937",753.77
"Phylloscartes ventralis",-49.166683,-26.271155,"Santa Catarina","Jaraguá do Sul -- Rio Manso",2017,3,"OBS475380067",781.55
"Phylloscartes ventralis",-49.170789,-26.283914,"Santa Catarina","POUSADA RIO MANSO",2018,6,"OBS638024160",738.09
"Phylloscartes ventralis",-49.184155,-26.291058,"Santa Catarina","Jaraguá do Sul -- Rio Manso",2017,7,"OBS530980447",842.6
"Phylloscartes ventralis",-49.196904,-26.297506,"Santa Catarina","Trilha Comfloresta-Rio Manso",2017,3,"OBS477116287",907.6
"Phylloscartes ventralis",-49.535435,-26.297513,"Santa Catarina","Fazenda Evaristo, Rio Negrinho ",2017,1,"OBS458102568",872.93
"Phylloscartes ventralis",-49.207405,-26.29793,"Santa Catarina","São Bento do Sul--COMFLORESTA",2017,3,"OBS477111951",998.39
"Phylloscartes ventralis",-49.182108,-26.301543,"Santa Catarina","BR-SC-Jaraguá do Sul - -26,3015x-49,1821 - 19/03/2017 19:03",2017,3,"OBS476791432",907.6
"Phylloscartes ventralis",-53.285966,-26.304957,"Santa Catarina","Palma Sola - Fazenda Pazini",2018,8,"OBS649276231",872.17
"Phylloscartes ventralis",-53.259637,-26.357958,"Santa Catarina","Palma Sola--Pasta",2018,5,"OBS623852911",868.49
"Phylloscartes ventralis",-52.571962,-26.505526,"Santa Catarina","São Domingos - Propriedade particular",2018,5,"OBS617280715",724.15
"Phylloscartes ventralis",-49.376249,-26.551526,"Santa Catarina","Rio dos Cedros -- Cachoeira Formosa",2016,9,"OBS428935151",788.96
"Phylloscartes ventralis",-49.364576,-26.571045,"Santa Catarina","(-26,571, -49,365)",2018,7,"OBS648569294",737.14
"Phylloscartes ventralis",-49.333688,-26.591022,"Santa Catarina","Rio dos Cedros -- Recanto Bonito por Natureza",2018,3,"OBS589391945",718.01
"Phylloscartes ventralis",-49.327751,-26.594849,"Santa Catarina","Rio dos Cedros/SC - Rio Bonito - -26.5948x-49.3278 - 29/05/2015 09:14",2015,5,"OBS323818818",723.65
"Phylloscartes ventralis",-49.5239,-26.652637,"Santa Catarina","Trilha do macaco",2018,1,"OBS565577388",727.05
"Phylloscartes ventralis",-51.430821,-26.74302,"Santa Catarina","Macieira--Cabanha Guamirim",2018,7,"OBS639795789",1287.93
"Phylloscartes ventralis",-49.462177,-26.866707,"Santa Catarina","Sítio Begalke",2017,10,"OBS542062059",702.44
"Phylloscartes ventralis",-49.479911,-26.897693,"Santa Catarina","Benedito Novo--Zinco",2017,10,"OBS542054765",786.88
"Phylloscartes ventralis",-51.023351,-26.9984,"Santa Catarina","A3 - LT Videira Fraiburgo Rodovia Das Lombadas - -26,999x-51,023",2017,3,"OBS479149021",961.58
"Phylloscartes ventralis",-51.051204,-26.998902,"Santa Catarina","23 Rodovia das Lombadas, Santa Catarina, BR (-26,999, -51,051)",2017,3,"OBS523383047",898.7
"Phylloscartes ventralis",-51.024928,-26.999556,"Santa Catarina","20-28 Rodovia das Lombadas, Santa Catarina, BR (-27, -51,025)",2017,3,"OBS523017673",927.9
"Phylloscartes ventralis",-51.556005,-27.000198,"Santa Catarina","Água Doce, SC",2016,2,"OBS378787948",882.31
"Phylloscartes ventralis",-51.047088,-27.000829,"Santa Catarina","A2 - LT VIdeira Fraiburgo - Santa Catarina-Videira-Unnamed Road",2017,3,"OBS479149808",898.7
"Phylloscartes ventralis",-51.026274,-27.000854,"Santa Catarina","20-28 Rodovia das Lombadas, Santa Catarina, BR (-27,001, -51,026)",2017,3,"OBS523162259",927.9
"Phylloscartes ventralis",-51.101014,-27.005784,"Santa Catarina","BR-Santa Catarina-Videira - -27,006x-51,101 - 22/03/2017 07:20",2017,3,"OBS523162626",838.25
"Phylloscartes ventralis",-51.100247,-27.012027,"Santa Catarina","A1 LT Videira Fraiburgo - -27,012x-51,1 - 21 de mar de 2017 10:25",2017,3,"OBS479149134",838.25
"Phylloscartes ventralis",-49.917967,-27.012657,"Santa Catarina","Floresta da Rua Amazonas",2018,2,"OBS580911777",612.47
"Phylloscartes ventralis",-53.659925,-27.032705,"Santa Catarina","LD ITA-SMO - UA1, Tunápolis, SC (-27,033, -53,66)",2018,2,"OBS589546912",350.54
"Phylloscartes ventralis",-52.989201,-27.078424,"Santa Catarina","Águas de Chapecó--Hidroeste",2017,9,"OBS535383348",290.13
"Phylloscartes ventralis",-52.766089,-27.105102,"Santa Catarina","Guatambu - Entornos da Flona de Chapecó",2015,5,"OBS318503565",567.71
"Phylloscartes ventralis",-49.732833,-27.221558,"Santa Catarina","Laurentino",2017,5,"OBS498644472",409.69
"Phylloscartes ventralis",-49.51262,-27.276021,"Santa Catarina","Lontras--Três Picos",2018,2,"OBS581069080",713.86
"Phylloscartes ventralis",-49.2921,-27.475,"Santa Catarina","Bom Retiro",2015,5,"OBS318178728",728.96
"Phylloscartes ventralis",-50.736025,-27.592445,"Santa Catarina","São José do Cerrito -- Salto dos Marianos",2016,2,"OBS375150535",879.95
"Phylloscartes ventralis",-49.097634,-27.632416,"Santa Catarina","Taquaras",2017,5,"OBS498774005",793.98
"Phylloscartes ventralis",-49.136305,-27.666935,"Santa Catarina","Unnamed Road, Santa Catarina, BR (-27,667, -49,136)",2018,4,"OBS599422381",912.79
"Phylloscartes ventralis",-49.149485,-27.686872,"Santa Catarina","Morro da Boa Vista",2018,3,"OBS585784672",1008.77
"Phylloscartes ventralis",-49.011018,-27.687746,"Santa Catarina","Sítio Bruggemann",2016,5,"OBS403688788",845.73
"Phylloscartes ventralis",-49.014486,-27.689191,"Santa Catarina","Sítio Faxinal das Águas",2016,5,"OBS403093645",854.21
"Phylloscartes ventralis",-48.993263,-27.702643,"Santa Catarina","descida da serra em águas mornas",2017,5,"OBS498781914",719.91
"Phylloscartes ventralis",-48.993015,-27.703592,"Santa Catarina","Estrada",2016,8,"OBS423687744",719.91
"Phylloscartes ventralis",-49.35246,-27.70787,"Santa Catarina","Urupema - Estrada Velha",2015,5,"OBS320601042",657.94
"Phylloscartes ventralis",-50.35624,-27.791347,"Santa Catarina","-27,791x-50,356 - 19/01/2016 14:10",2016,1,"OBS367178345",964.09
"Phylloscartes ventralis",-48.87003,-27.821945,"Santa Catarina","PE Serra do Tabuleiro, SC",2016,1,"OBS443725013",945.59
"Phylloscartes ventralis",-48.862172,-27.885445,"Santa Catarina","PE da Serra do Tabuleiro--Trilha do Campo da Bracatinga",2016,9,"OBS428614824",972.42
"Phylloscartes ventralis",-49.438721,-27.899853,"Santa Catarina","RPPN Grande Floresta das Araucárias, Faz. Reunidas Campos Novos",2017,11,"OBS550030979",1055.71
"Phylloscartes ventralis",-49.856601,-27.924502,"Santa Catarina","Urupema--Morro das Antenas",2018,5,"OBS614844944",1453.4
"Phylloscartes ventralis",-49.94238,-27.92881,"Santa Catarina","Painel - Farofa",2015,5,"OBS321060406",1400
"Phylloscartes ventralis",-49.851377,-27.929713,"Santa Catarina","Urupema, Acesso ao Morro das Antenas",2016,2,"OBS375130765",1453.4
"Phylloscartes ventralis",-49.856518,-27.933227,"Santa Catarina","Urupema--Estrada Velha",2016,4,"OBS414095915",1453.4
"Phylloscartes ventralis",-49.934151,-27.951291,"Santa Catarina","Urupema -- Eco-Pousada Rio dos Touros",2018,4,"OBS601157803",1348.35
"Phylloscartes ventralis",-49.930501,-27.952076,"Santa Catarina","Urupema -- RPPN Papagaios de Altitude",2016,4,"OBS395588685",1348.35
"Phylloscartes ventralis",-49.930514,-27.952215,"Santa Catarina","Urupema-- acesso Pousada Faldun",2016,4,"OBS414102989",1348.35
"Phylloscartes ventralis",-49.8767,-27.9545,"Santa Catarina","Urupema",2018,4,"OBS606646771",1417.12
"Phylloscartes ventralis",-49.875483,-27.957335,"Santa Catarina","Urupema",2017,1,"OBS458967279",1417.12
"Phylloscartes ventralis",-49.884372,-27.960291,"Santa Catarina","CTG Nordeste Urupemense",2017,4,"OBS501080265",1394.31
"Phylloscartes ventralis",-49.866269,-27.967359,"Santa Catarina","BR-Santa Catarina-Urupema-Estrada Urupema - -27,967x-49,866",2016,4,"OBS440562230",1352.67
"Phylloscartes ventralis",-49.85802,-27.97731,"Santa Catarina","Urupema - SC, Estrada Urupema",2015,5,"OBS320266120",1352.67
